município,mês,Quantidade
Jandaia,September de 2022,0.0
Jandaia,October de 2022,0.0
Jandaia,November de 2022,0.0
Jandaia,December de 2022,0.0
Jandaia,January de 2023,0.0
Jandaia,February de 2023,0.0
Jandaia,March de 2023,0.0
Jandaia,April de 2023,0.0
Jandaia,May de 2023,0.0
Jandaia,June de 2023,0.0
Jandaia,July de 2023,0.0
Jandaia,August de 2023,0.0
Jandaia,September de 2023,1.0
Jandaia,October de 2023,0.0
Jandaia,November de 2023,0.0
Jandaia,December de 2023,0.0
Jandaia,January de 2024,0.0
Jandaia,February de 2024,0.0
Jandaia,March de 2024,0.0
Jandaia,April de 2024,0.0
Jandaia,May de 2024,0.0
Jandaia,June de 2024,0.0
Jandaia,July de 2024,0.0
Jandaia,August de 2024,0.0
Jandaia,September de 2024,0.0
Jandaia,October de 2024,0.0
Jaraguá,January de 2021,1.0
Jaraguá,February de 2021,0.0
Jaraguá,March de 2021,1.0
Jaraguá,April de 2021,0.0
Jaraguá,May de 2021,0.0
Jaraguá,June de 2021,0.0
Jaraguá,July de 2021,0.0
Jaraguá,August de 2021,0.0
Jaraguá,September de 2021,0.0
Jaraguá,October de 2021,0.0
Jaraguá,November de 2021,0.0
Jaraguá,December de 2021,0.0
Jaraguá,January de 2022,0.0
Jaraguá,February de 2022,1.0
Jaraguá,March de 2022,0.0
Jaraguá,April de 2022,0.0
Jaraguá,May de 2022,1.0
Jaraguá,June de 2022,0.0
Jaraguá,July de 2022,0.0
Jaraguá,August de 2022,0.0
Jaraguá,September de 2022,1.0
Jaraguá,October de 2022,0.0
Jaraguá,November de 2022,0.0
Jaraguá,December de 2022,0.0
Jaraguá,January de 2023,0.0
Jaraguá,February de 2023,0.0
Jaraguá,March de 2023,1.0
Jaraguá,April de 2023,0.0
Jaraguá,May de 2023,0.0
Jaraguá,June de 2023,0.0
Jaraguá,July de 2023,0.0
Jaraguá,August de 2023,0.0
Jaraguá,September de 2023,1.0
Jaraguá,October de 2023,0.0
Jaraguá,November de 2023,0.0
Jaraguá,December de 2023,0.0
Jaraguá,January de 2024,0.0
Jaraguá,February de 2024,1.0
Jaraguá,March de 2024,0.0
Jaraguá,April de 2024,0.0
Jaraguá,May de 2024,2.0
Jaraguá,June de 2024,0.0
Jaraguá,July de 2024,0.0
Jaraguá,August de 2024,0.0
Jaraguá,September de 2024,0.0
Jaraguá,October de 2024,0.0
Jataí,January de 2021,1.0
Jataí,February de 2021,2.0
Jataí,March de 2021,0.0
Jataí,April de 2021,0.0
Jataí,May de 2021,1.0
Jataí,June de 2021,0.0
Jataí,July de 2021,0.0
Jataí,August de 2021,0.0
Jataí,September de 2021,2.0
Jataí,October de 2021,3.0
Jataí,November de 2021,1.0
Jataí,December de 2021,0.0
Jataí,January de 2022,0.0
Jataí,February de 2022,2.0
Jataí,March de 2022,3.0
Jataí,April de 2022,2.0
Jataí,May de 2022,0.0
Jataí,June de 2022,2.0
Jataí,July de 2022,1.0
Jataí,August de 2022,1.0
Jataí,September de 2022,1.0
Jataí,October de 2022,1.0
Jataí,November de 2022,2.0
Jataí,December de 2022,2.0
Jataí,January de 2023,0.0
Jataí,February de 2023,0.0
Jataí,March de 2023,0.0
Jataí,April de 2023,2.0
Jataí,May de 2023,3.0
Jataí,June de 2023,1.0
Jataí,July de 2023,0.0
Jataí,August de 2023,0.0
Jataí,September de 2023,1.0
Jataí,October de 2023,1.0
Jataí,November de 2023,1.0
Jataí,December de 2023,2.0
Jataí,January de 2024,2.0
Jataí,February de 2024,1.0
Jataí,March de 2024,3.0
Jataí,April de 2024,1.0
Jataí,May de 2024,3.0
Jataí,June de 2024,0.0
Jataí,July de 2024,0.0
Jataí,August de 2024,0.0
Jataí,September de 2024,0.0
Jataí,October de 2024,0.0
Jaupaci,January de 2021,0.0
Jaupaci,February de 2021,0.0
Jaupaci,March de 2021,0.0
Jaupaci,April de 2021,0.0
Jaupaci,May de 2021,0.0
Jaupaci,June de 2021,0.0
Jaupaci,July de 2021,0.0
Jaupaci,August de 2021,0.0
Jaupaci,September de 2021,0.0
Jaupaci,October de 2021,0.0
Jaupaci,November de 2021,0.0
Jaupaci,December de 2021,0.0
Jaupaci,January de 2022,0.0
Jaupaci,February de 2022,0.0
Jaupaci,March de 2022,1.0
Jaupaci,April de 2022,0.0
Jaupaci,May de 2022,0.0
Jaupaci,June de 2022,0.0
Jaupaci,July de 2022,0.0
Jaupaci,August de 2022,0.0
Jaupaci,September de 2022,0.0
Jaupaci,October de 2022,1.0
Jaupaci,November de 2022,0.0
Jaupaci,December de 2022,0.0
Jaupaci,January de 2023,0.0
Jaupaci,February de 2023,0.0
Jaupaci,March de 2023,0.0
Jaupaci,April de 2023,0.0
Jaupaci,May de 2023,0.0
Jaupaci,June de 2023,0.0
Jaupaci,July de 2023,0.0
Jaupaci,August de 2023,0.0
Jaupaci,September de 2023,0.0
Jaupaci,October de 2023,0.0
Jaupaci,November de 2023,0.0
Jaupaci,December de 2023,0.0
Jaupaci,January de 2024,0.0
Jaupaci,February de 2024,0.0
Jaupaci,March de 2024,0.0
Jaupaci,April de 2024,0.0
Jaupaci,May de 2024,0.0
Jaupaci,June de 2024,0.0
Jaupaci,July de 2024,0.0
Jaupaci,August de 2024,0.0
Jaupaci,September de 2024,0.0
Jaupaci,October de 2024,0.0
Jesúpolis,January de 2021,0.0
Jesúpolis,February de 2021,0.0
Jesúpolis,March de 2021,0.0
Jesúpolis,April de 2021,0.0
Jesúpolis,May de 2021,0.0
Jesúpolis,June de 2021,0.0
Jesúpolis,July de 2021,0.0
Jesúpolis,August de 2021,0.0
Jesúpolis,September de 2021,0.0
Jesúpolis,October de 2021,0.0
Jesúpolis,November de 2021,0.0
Jesúpolis,December de 2021,0.0
Jesúpolis,January de 2022,0.0
Jesúpolis,February de 2022,0.0
Jesúpolis,March de 2022,0.0
Jesúpolis,April de 2022,0.0
Jesúpolis,May de 2022,0.0
Jesúpolis,June de 2022,0.0
Jesúpolis,July de 2022,0.0
Jesúpolis,August de 2022,0.0
Jesúpolis,September de 2022,0.0
Jesúpolis,October de 2022,0.0
Jesúpolis,November de 2022,0.0
Jesúpolis,December de 2022,0.0
Jesúpolis,January de 2023,0.0
Jesúpolis,February de 2023,0.0
Jesúpolis,March de 2023,0.0
Jesúpolis,April de 2023,0.0
Jesúpolis,May de 2023,0.0
Jesúpolis,June de 2023,0.0
Jesúpolis,July de 2023,0.0
Jesúpolis,August de 2023,0.0
Jesúpolis,September de 2023,0.0
Jesúpolis,October de 2023,0.0
Jesúpolis,November de 2023,0.0
Jesúpolis,December de 2023,0.0
Jesúpolis,January de 2024,0.0
Jesúpolis,February de 2024,0.0
Jesúpolis,March de 2024,0.0
Jesúpolis,April de 2024,0.0
Jesúpolis,May de 2024,0.0
Jesúpolis,June de 2024,0.0
Jesúpolis,July de 2024,0.0
Jesúpolis,August de 2024,0.0
Jesúpolis,September de 2024,0.0
Jesúpolis,October de 2024,0.0
Joviânia,January de 2021,0.0
Joviânia,February de 2021,0.0
Joviânia,March de 2021,0.0
Joviânia,April de 2021,0.0
Joviânia,May de 2021,0.0
Joviânia,June de 2021,0.0
Joviânia,July de 2021,0.0
Joviânia,August de 2021,0.0
Joviânia,September de 2021,0.0
Joviânia,October de 2021,0.0
Joviânia,November de 2021,0.0
Joviânia,December de 2021,0.0
Joviânia,January de 2022,0.0
Joviânia,February de 2022,1.0
Joviânia,March de 2022,0.0
Joviânia,April de 2022,0.0
Joviânia,May de 2022,0.0
Joviânia,June de 2022,0.0
Joviânia,July de 2022,0.0
Joviânia,August de 2022,0.0
Joviânia,September de 2022,0.0
Joviânia,October de 2022,0.0
Joviânia,November de 2022,0.0
Joviânia,December de 2022,0.0
Joviânia,January de 2023,0.0
Joviânia,February de 2023,0.0
Joviânia,March de 2023,0.0
Joviânia,April de 2023,0.0
Joviânia,May de 2023,0.0
Joviânia,June de 2023,0.0
Joviânia,July de 2023,0.0
Joviânia,August de 2023,0.0
Joviânia,September de 2023,0.0
Joviânia,October de 2023,1.0
Joviânia,November de 2023,0.0
Joviânia,December de 2023,0.0
Joviânia,January de 2024,0.0
Joviânia,February de 2024,0.0
Joviânia,March de 2024,0.0
Joviânia,April de 2024,0.0
Joviânia,May de 2024,0.0
Joviânia,June de 2024,0.0
Joviânia,July de 2024,0.0
Joviânia,August de 2024,0.0
Joviânia,September de 2024,0.0
Joviânia,October de 2024,0.0
Jussara,January de 2021,0.0
Jussara,February de 2021,0.0
Jussara,March de 2021,0.0
Jussara,April de 2021,0.0
Jussara,May de 2021,0.0
Jussara,June de 2021,0.0
Jussara,July de 2021,0.0
Jussara,August de 2021,0.0
Jussara,September de 2021,0.0
Jussara,October de 2021,1.0
Jussara,November de 2021,0.0
Jussara,December de 2021,1.0
Jussara,January de 2022,0.0
Jussara,February de 2022,0.0
Jussara,March de 2022,0.0
Jussara,April de 2022,1.0
Jussara,May de 2022,0.0
Jussara,June de 2022,0.0
Jussara,July de 2022,0.0
Jussara,August de 2022,2.0
Jussara,September de 2022,0.0
Jussara,October de 2022,0.0
Jussara,November de 2022,0.0
Jussara,December de 2022,0.0
Jussara,January de 2023,0.0
Jussara,February de 2023,0.0
Jussara,March de 2023,1.0
Jussara,April de 2023,0.0
Jussara,May de 2023,1.0
Jussara,June de 2023,0.0
Jussara,July de 2023,1.0
Jussara,August de 2023,0.0
Jussara,September de 2023,0.0
Jussara,October de 2023,0.0
Jussara,November de 2023,0.0
Jussara,December de 2023,1.0
Jussara,January de 2024,1.0
Jussara,February de 2024,0.0
Jussara,March de 2024,0.0
Jussara,April de 2024,0.0
Jussara,May de 2024,0.0
Jussara,June de 2024,0.0
Jussara,July de 2024,0.0
Jussara,August de 2024,0.0
Jussara,September de 2024,0.0
Jussara,October de 2024,0.0
Lagoa Santa,January de 2021,0.0
Lagoa Santa,February de 2021,0.0
Lagoa Santa,March de 2021,0.0
Lagoa Santa,April de 2021,0.0
Lagoa Santa,May de 2021,0.0
Lagoa Santa,June de 2021,0.0
Lagoa Santa,July de 2021,0.0
Lagoa Santa,August de 2021,0.0
Lagoa Santa,September de 2021,0.0
Lagoa Santa,October de 2021,0.0
Lagoa Santa,November de 2021,0.0
Lagoa Santa,December de 2021,0.0
Lagoa Santa,January de 2022,0.0
Lagoa Santa,February de 2022,0.0
Lagoa Santa,March de 2022,0.0
Lagoa Santa,April de 2022,0.0
Lagoa Santa,May de 2022,0.0
Lagoa Santa,June de 2022,0.0
Lagoa Santa,July de 2022,0.0
Lagoa Santa,August de 2022,0.0
Lagoa Santa,September de 2022,0.0
Lagoa Santa,October de 2022,0.0
Lagoa Santa,November de 2022,0.0
Lagoa Santa,December de 2022,0.0
Lagoa Santa,January de 2023,0.0
Lagoa Santa,February de 2023,0.0
Lagoa Santa,March de 2023,0.0
Lagoa Santa,April de 2023,0.0
Lagoa Santa,May de 2023,0.0
Lagoa Santa,June de 2023,0.0
Lagoa Santa,July de 2023,0.0
Lagoa Santa,August de 2023,0.0
Lagoa Santa,September de 2023,0.0
Lagoa Santa,October de 2023,0.0
Lagoa Santa,November de 2023,0.0
Lagoa Santa,December de 2023,0.0
Lagoa Santa,January de 2024,0.0
Lagoa Santa,February de 2024,0.0
Lagoa Santa,March de 2024,0.0
Lagoa Santa,April de 2024,0.0
Lagoa Santa,May de 2024,0.0
Lagoa Santa,June de 2024,0.0
Lagoa Santa,July de 2024,0.0
Lagoa Santa,August de 2024,0.0
Lagoa Santa,September de 2024,0.0
Lagoa Santa,October de 2024,0.0
Leopoldo de Bulhões,January de 2021,0.0
Leopoldo de Bulhões,February de 2021,0.0
Leopoldo de Bulhões,March de 2021,0.0
Leopoldo de Bulhões,April de 2021,0.0
Leopoldo de Bulhões,May de 2021,0.0
Leopoldo de Bulhões,June de 2021,0.0
Leopoldo de Bulhões,July de 2021,0.0
Leopoldo de Bulhões,August de 2021,0.0
Leopoldo de Bulhões,September de 2021,0.0
Leopoldo de Bulhões,October de 2021,0.0
Leopoldo de Bulhões,November de 2021,0.0
Leopoldo de Bulhões,December de 2021,0.0
Leopoldo de Bulhões,January de 2022,0.0
Leopoldo de Bulhões,February de 2022,0.0
Leopoldo de Bulhões,March de 2022,0.0
Leopoldo de Bulhões,April de 2022,0.0
Leopoldo de Bulhões,May de 2022,2.0
Leopoldo de Bulhões,June de 2022,1.0
Leopoldo de Bulhões,July de 2022,0.0
Leopoldo de Bulhões,August de 2022,0.0
Leopoldo de Bulhões,September de 2022,0.0
Leopoldo de Bulhões,October de 2022,0.0
Leopoldo de Bulhões,November de 2022,0.0
Leopoldo de Bulhões,December de 2022,0.0
Leopoldo de Bulhões,January de 2023,0.0
Leopoldo de Bulhões,February de 2023,0.0
Leopoldo de Bulhões,March de 2023,0.0
Leopoldo de Bulhões,April de 2023,0.0
Leopoldo de Bulhões,May de 2023,0.0
Leopoldo de Bulhões,June de 2023,0.0
Leopoldo de Bulhões,July de 2023,0.0
Leopoldo de Bulhões,August de 2023,0.0
Leopoldo de Bulhões,September de 2023,0.0
Leopoldo de Bulhões,October de 2023,0.0
Leopoldo de Bulhões,November de 2023,0.0
Leopoldo de Bulhões,December de 2023,0.0
Leopoldo de Bulhões,January de 2024,0.0
Leopoldo de Bulhões,February de 2024,0.0
Leopoldo de Bulhões,March de 2024,0.0
Leopoldo de Bulhões,April de 2024,0.0
Leopoldo de Bulhões,May de 2024,0.0
Leopoldo de Bulhões,June de 2024,0.0
Leopoldo de Bulhões,July de 2024,0.0
Leopoldo de Bulhões,August de 2024,0.0
Leopoldo de Bulhões,September de 2024,0.0
Leopoldo de Bulhões,October de 2024,0.0
Luziânia,January de 2021,0.0
Luziânia,February de 2021,0.0
Luziânia,March de 2021,1.0
Luziânia,April de 2021,2.0
Luziânia,May de 2021,0.0
Luziânia,June de 2021,1.0
Luziânia,July de 2021,1.0
Luziânia,August de 2021,5.0
Luziânia,September de 2021,1.0
Luziânia,October de 2021,3.0
Luziânia,November de 2021,1.0
Luziânia,December de 2021,3.0
Luziânia,January de 2022,1.0
Luziânia,February de 2022,0.0
Luziânia,March de 2022,3.0
Luziânia,April de 2022,1.0
Luziânia,May de 2022,2.0
Luziânia,June de 2022,4.0
Luziânia,July de 2022,3.0
Luziânia,August de 2022,3.0
Luziânia,September de 2022,4.0
Luziânia,October de 2022,4.0
Luziânia,November de 2022,4.0
Luziânia,December de 2022,1.0
Luziânia,January de 2023,2.0
Luziânia,February de 2023,4.0
Luziânia,March de 2023,3.0
Luziânia,April de 2023,1.0
Luziânia,May de 2023,3.0
Luziânia,June de 2023,3.0
Luziânia,July de 2023,2.0
Luziânia,August de 2023,1.0
Luziânia,September de 2023,5.0
Luziânia,October de 2023,1.0
Luziânia,November de 2023,2.0
Luziânia,December de 2023,1.0
Luziânia,January de 2024,3.0
Luziânia,February de 2024,3.0
Luziânia,March de 2024,3.0
Luziânia,April de 2024,1.0
Luziânia,May de 2024,3.0
Luziânia,June de 2024,2.0
Luziânia,July de 2024,0.0
Luziânia,August de 2024,0.0
Luziânia,September de 2024,0.0
Luziânia,October de 2024,0.0
Mairipotaba,January de 2021,0.0
Mairipotaba,February de 2021,0.0
Mairipotaba,March de 2021,0.0
Mairipotaba,April de 2021,0.0
Mairipotaba,May de 2021,0.0
Mairipotaba,June de 2021,0.0
Mairipotaba,July de 2021,0.0
Mairipotaba,August de 2021,0.0
Mairipotaba,September de 2021,0.0
Mairipotaba,October de 2021,0.0
Mairipotaba,November de 2021,0.0
Mairipotaba,December de 2021,0.0
Mairipotaba,January de 2022,0.0
Mairipotaba,February de 2022,0.0
Mairipotaba,March de 2022,0.0
Mairipotaba,April de 2022,0.0
Mairipotaba,May de 2022,0.0
Mairipotaba,June de 2022,0.0
Mairipotaba,July de 2022,0.0
Mairipotaba,August de 2022,0.0
Mairipotaba,September de 2022,0.0
Mairipotaba,October de 2022,0.0
Mairipotaba,November de 2022,0.0
Mairipotaba,December de 2022,0.0
Mairipotaba,January de 2023,0.0
Mairipotaba,February de 2023,0.0
Mairipotaba,March de 2023,0.0
Mairipotaba,April de 2023,0.0
Mairipotaba,May de 2023,0.0
Mairipotaba,June de 2023,0.0
Mairipotaba,July de 2023,0.0
Mairipotaba,August de 2023,0.0
Mairipotaba,September de 2023,0.0
Mairipotaba,October de 2023,0.0
Mairipotaba,November de 2023,0.0
Mairipotaba,December de 2023,0.0
Mairipotaba,January de 2024,0.0
Mairipotaba,February de 2024,0.0
Mairipotaba,March de 2024,0.0
Mairipotaba,April de 2024,0.0
Mairipotaba,May de 2024,0.0
Mairipotaba,June de 2024,0.0
Mairipotaba,July de 2024,0.0
Mairipotaba,August de 2024,0.0
Mairipotaba,September de 2024,0.0
Mairipotaba,October de 2024,0.0
Mambaí,January de 2021,0.0
Mambaí,February de 2021,0.0
Mambaí,March de 2021,0.0
Mambaí,April de 2021,0.0
Mambaí,May de 2021,0.0
Mambaí,June de 2021,0.0
Mambaí,July de 2021,0.0
Mambaí,August de 2021,0.0
Mambaí,September de 2021,0.0
Mambaí,October de 2021,0.0
Mambaí,November de 2021,0.0
Mambaí,December de 2021,0.0
Mambaí,January de 2022,0.0
Mambaí,February de 2022,0.0
Mambaí,March de 2022,0.0
Mambaí,April de 2022,0.0
Mambaí,May de 2022,0.0
Mambaí,June de 2022,0.0
Mambaí,July de 2022,0.0
Mambaí,August de 2022,0.0
Mambaí,September de 2022,0.0
Mambaí,October de 2022,0.0
Mambaí,November de 2022,0.0
Mambaí,December de 2022,0.0
Mambaí,January de 2023,0.0
Mambaí,February de 2023,0.0
Mambaí,March de 2023,0.0
Mambaí,April de 2023,0.0
Mambaí,May de 2023,0.0
Mambaí,June de 2023,0.0
Mambaí,July de 2023,1.0
Mambaí,August de 2023,0.0
Mambaí,September de 2023,1.0
Mambaí,October de 2023,0.0
Mambaí,November de 2023,0.0
Mambaí,December de 2023,0.0
Mambaí,January de 2024,0.0
Mambaí,February de 2024,0.0
Mambaí,March de 2024,0.0
Mambaí,April de 2024,0.0
Mambaí,May de 2024,0.0
Mambaí,June de 2024,0.0
Mambaí,July de 2024,0.0
Mambaí,August de 2024,0.0
Mambaí,September de 2024,0.0
Mambaí,October de 2024,0.0
Mara Rosa,January de 2021,0.0
Mara Rosa,February de 2021,0.0
Mara Rosa,March de 2021,0.0
Mara Rosa,April de 2021,0.0
Mara Rosa,May de 2021,0.0
Mara Rosa,June de 2021,0.0
Mara Rosa,July de 2021,0.0
Mara Rosa,August de 2021,0.0
Mara Rosa,September de 2021,0.0
Mara Rosa,October de 2021,0.0
Mara Rosa,November de 2021,0.0
Mara Rosa,December de 2021,1.0
Mara Rosa,January de 2022,0.0
Mara Rosa,February de 2022,0.0
Mara Rosa,March de 2022,0.0
Mara Rosa,April de 2022,0.0
Mara Rosa,May de 2022,0.0
Mara Rosa,June de 2022,0.0
Mara Rosa,July de 2022,0.0
Mara Rosa,August de 2022,0.0
Mara Rosa,September de 2022,0.0
Mara Rosa,October de 2022,0.0
Mara Rosa,November de 2022,0.0
Mara Rosa,December de 2022,0.0
Mara Rosa,January de 2023,0.0
Mara Rosa,February de 2023,0.0
Mara Rosa,March de 2023,0.0
Mara Rosa,April de 2023,0.0
Mara Rosa,May de 2023,0.0
Mara Rosa,June de 2023,0.0
Mara Rosa,July de 2023,0.0
Mara Rosa,August de 2023,0.0
Mara Rosa,September de 2023,0.0
Mara Rosa,October de 2023,0.0
Mara Rosa,November de 2023,2.0
Mara Rosa,December de 2023,1.0
Mara Rosa,January de 2024,0.0
Mara Rosa,February de 2024,0.0
Mara Rosa,March de 2024,0.0
Mara Rosa,April de 2024,1.0
Mara Rosa,May de 2024,2.0
Mara Rosa,June de 2024,0.0
Mara Rosa,July de 2024,0.0
Mara Rosa,August de 2024,0.0
Mara Rosa,September de 2024,0.0
Mara Rosa,October de 2024,0.0
Marzagão,January de 2021,0.0
Marzagão,February de 2021,0.0
Marzagão,March de 2021,0.0
Marzagão,April de 2021,0.0
Marzagão,May de 2021,0.0
Marzagão,June de 2021,0.0
Marzagão,July de 2021,0.0
Marzagão,August de 2021,0.0
Marzagão,September de 2021,0.0
Marzagão,October de 2021,0.0
Marzagão,November de 2021,0.0
Marzagão,December de 2021,0.0
Marzagão,January de 2022,0.0
Marzagão,February de 2022,0.0
Marzagão,March de 2022,0.0
Marzagão,April de 2022,0.0
Marzagão,May de 2022,0.0
Marzagão,June de 2022,0.0
Marzagão,July de 2022,0.0
Marzagão,August de 2022,0.0
Marzagão,September de 2022,0.0
Marzagão,October de 2022,0.0
Marzagão,November de 2022,0.0
Marzagão,December de 2022,0.0
Marzagão,January de 2023,0.0
Marzagão,February de 2023,0.0
Marzagão,March de 2023,0.0
Marzagão,April de 2023,0.0
Marzagão,May de 2023,0.0
Marzagão,June de 2023,0.0
Marzagão,July de 2023,0.0
Marzagão,August de 2023,0.0
Marzagão,September de 2023,0.0
Marzagão,October de 2023,0.0
Marzagão,November de 2023,0.0
Marzagão,December de 2023,0.0
Marzagão,January de 2024,0.0
Marzagão,February de 2024,0.0
Marzagão,March de 2024,0.0
Marzagão,April de 2024,0.0
Marzagão,May de 2024,0.0
Marzagão,June de 2024,0.0
Marzagão,July de 2024,0.0
Marzagão,August de 2024,0.0
Marzagão,September de 2024,0.0
Marzagão,October de 2024,0.0
Matrinchã,January de 2021,0.0
Matrinchã,February de 2021,0.0
Matrinchã,March de 2021,0.0
Matrinchã,April de 2021,0.0
Matrinchã,May de 2021,0.0
Matrinchã,June de 2021,0.0
Matrinchã,July de 2021,0.0
Matrinchã,August de 2021,0.0
Matrinchã,September de 2021,0.0
Matrinchã,October de 2021,0.0
Matrinchã,November de 2021,0.0
Matrinchã,December de 2021,0.0
Matrinchã,January de 2022,0.0
Matrinchã,February de 2022,0.0
Matrinchã,March de 2022,0.0
Matrinchã,April de 2022,0.0
Matrinchã,May de 2022,0.0
Matrinchã,June de 2022,0.0
Matrinchã,July de 2022,0.0
Matrinchã,August de 2022,0.0
Matrinchã,September de 2022,0.0
Matrinchã,October de 2022,0.0
Matrinchã,November de 2022,0.0
Matrinchã,December de 2022,0.0
